Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch1_battle_d9dee5f7		I dash to the side, hoping to avoid the roar. But the Taotie's roar is deafening, its force throwing me into the air like a ragdoll.	game/03_chapter_01.rpy	2072	"[what]"
ch1_battle_14fec546		The ground beneath me erupts, molten lava surging upward. I scream as the searing heat engulfs me.	game/03_chapter_01.rpy	2073	"[what]"
ch1_battle_a1d2d46e	dorian	AHHH!!!	game/03_chapter_01.rpy	2075	dorian "[what]"
ch1_battle_1ef06212_1	feng	DORIAN!!	game/03_chapter_01.rpy	2076	feng "[what]"
ch1_battle_09c46f9a_1	olympia	PALADIN! NO!	game/03_chapter_01.rpy	2077	olympia "[what]"
ch1_battle_d6ea5c56		The beast stumbles backward, momentarily disoriented. But the reprieve is brief — molten lava begins to bubble and crackle from fissures in the earth.	game/03_chapter_01.rpy	2088	"[what]"
ch1_battle_d51b8c05		It slams its claws into the ground. Fissures spread rapidly.	game/03_chapter_01.rpy	2089	"[what]"
ch1_battle_263ba0fd		Seeing the molten lava consuming everything, I turn to flee.	game/03_chapter_01.rpy	2095	"[what]"
ch1_battle_b1622d45		The ground beneath me erupts violently as molten lava bursts forth, cutting off my escape. The heat is unbearable, and I fall to my knees as the flames consume me.	game/03_chapter_01.rpy	2096	"[what]"
ch1_battle_a1d2d46e_1	dorian	AHHH!!!	game/03_chapter_01.rpy	2098	dorian "[what]"
ch1_battle_1ef06212_2	feng	DORIAN!!	game/03_chapter_01.rpy	2099	feng "[what]"
ch1_battle_09c46f9a_2	olympia	PALADIN! NO!	game/03_chapter_01.rpy	2100	olympia "[what]"
ch1_battle_8f451296		I slam my hands onto the ground, channeling my earth powers with every ounce of strength I have left.	game/03_chapter_01.rpy	2110	"[what]"
ch1_battle_5edf0792		The cracks begin to close, the flow of molten lava slowing as the earth seals itself shut. Sweat pours down my face, but I keep pushing until the fissures are completely sealed.	game/03_chapter_01.rpy	2111	"[what]"
ch1_battle_0b4183a2	dorian	*pants* Not on my watch.	game/03_chapter_01.rpy	2112	dorian "[what]"
ch1_battle_c375a6a9		The Taotie rears back, its monstrous body quaking with fury. Its eyes glow like molten orbs.	game/03_chapter_01.rpy	2115	"[what]"
ch1_battle_4de61b7d		The ground beneath us trembles as the beast lets out a guttural roar, louder and more furious than before. Lava bursts from its jagged maw, spraying the battlefield with scorching droplets.	game/03_chapter_01.rpy	2116	"[what]"
ch1_battle_9e7c8231		The Taotie lunges, its massive jaws aiming straight for me. But before it can strike, a sudden burst of wind slams into its side like a battering ram.	game/03_chapter_01.rpy	2117	"[what]"
ch1_battle_fc0f1eed		The beast roars in confusion and stumbles back, teetering precariously on the edge of a deep pit. The wind intensifies, forcing the Taotie to lose its balance.	game/03_chapter_01.rpy	2118	"[what]"
ch1_battle_a48d9bf2		With a final deafening roar, it plummets into the pit below, disappearing into the fiery abyss.	game/03_chapter_01.rpy	2119	"[what]"
ch1_battle_ad355d9b_4	taotie_roar	GRAAAWWRRRR!!	game/03_chapter_01.rpy	2121	taotie_roar "[what]"
ch1_battle_de5918c5		I whirl around, heart pounding, to see the source of the wind. There stands Empress Olympia, barely upright.	game/03_chapter_01.rpy	2123	"[what]"
ch1_battle_04253e55	olympia	Are… are you alright, Dorian?	game/03_chapter_01.rpy	2125	olympia "[what]"
ch1_battle_ec9effd6		She sways on her feet, the effort clearly too much for her weakened body. Before I can reach her, she collapses again.	game/03_chapter_01.rpy	2127	"[what]"
ch1_battle_493c6465_1	dorian	Your Grace!	game/03_chapter_01.rpy	2129	dorian "[what]"
ch1_battle_9a0aa4e6		I rush over, kneeling by her side. She's conscious but barely—her breaths shallow, her face pale.	game/03_chapter_01.rpy	2131	"[what]"
ch1_battle_bce4a1aa	olympia	I… I'm fine. *coughs*	game/03_chapter_01.rpy	2133	olympia "[what]"
ch1_battle_037684dc	dorian	You'll be alright. Stay with me!	game/03_chapter_01.rpy	2134	dorian "[what]"
ch1_battle_a40dcb37		Before I can process what just happened, movement catches my eye. A group of soldiers rushes toward us, their armor clinking as they surround the scene.	game/03_chapter_01.rpy	2136	"[what]"
ch1_battle_49f82998		One of them kneels by Olympia, while others approach me.	game/03_chapter_01.rpy	2137	"[what]"
ch1_battle_1aac08e7	male_soldier_1	Paladin, sir! Soldier Jiang sent us. We'll handle this.	game/03_chapter_01.rpy	2139	male_soldier_1 "[what]"
ch1_battle_fc2b6a01	dorian	FENG!	game/03_chapter_01.rpy	2140	dorian "[what]"
ch1_battle_573917a7		I dash toward Paladin Feng, who is slumped against a pile of rubble, blood dripping from his face. His eyes are squeezed shut, the blue fire he wielded earlier now extinguished.	game/03_chapter_01.rpy	2142	"[what]"
ch1_battle_8d185b56		He groans, his hand instinctively reaching toward his injured eyes. Blood streaks his cheeks, and the sight makes my stomach twist.	game/03_chapter_01.rpy	2143	"[what]"
ch1_battle_78b09a65	feng	Dorian… I-I'm not out yet. Just help me up.	game/03_chapter_01.rpy	2145	feng "[what]"
ch1_battle_90d1980d		Two more soldiers appear, offering to take Feng to the medics. My chest tightens as I watch them lift him gently, his face contorted in pain.	game/03_chapter_01.rpy	2147	"[what]"
ch1_battle_1d27164e	female_guard	We'll take it from here, Paladin. I'm a trained medic.	game/03_chapter_01.rpy	2149	female_guard "[what]"
ch1_battle_38aaf2f2	feng	Dorian. Your family.	game/03_chapter_01.rpy	2150	feng "[what]"
ch1_battle_fc401c85		And then it hits me like a thunderclap.	game/03_chapter_01.rpy	2152	"[what]"
ch1_battle_1dd94255	dorian	Elara... Elara and the kids.	game/03_chapter_01.rpy	2154	dorian "[what]"
ch1_battle_15500d6e	dorian	But I can't leave you… Her Grace…	game/03_chapter_01.rpy	2155	dorian "[what]"
ch1_battle_0e350772	olympia	We'll be fine, Dorian. Get to your family now. That's an order.	game/03_chapter_01.rpy	2156	olympia "[what]"
ch1_battle_5ce32a2a	male_soldier_2	You can leave the empress and Paladin Feng to us, Paladin.	game/03_chapter_01.rpy	2158	male_soldier_2 "[what]"
game_over_2e96caf7		The fire went out.	game/03_chapter_01.rpy	2177	"[what]"
game_over_17fadaf2		And with it — everything.	game/03_chapter_01.rpy	2178	"[what]"
game_over_d871966c		Reload your last save to try again.	game/03_chapter_01.rpy	2184	"[what]"
ch1_common_end_c0deb19b		Without another word, I turn and sprint through the crumbling streets of Tianho.	game/03_chapter_01.rpy	2203	"[what]"
ch1_common_end_f290e593		Please, let them be safe. Please, Tetrad, don't take them from me.	game/03_chapter_01.rpy	2204	"[what]"
ch1_common_end_27b20cbc		I sprint through the streets of Tianho, the wails of the injured and the cries of the terrified ring in my ears, drowning out the thunder of my own panicked footsteps.	game/03_chapter_01.rpy	2205	"[what]"
ch1_common_end_60059b3d		The streets are littered with the bodies of fallen townsfolk, their lifeless eyes staring at nothing. Soldiers and civilians alike run past me, their faces twisted in fear.	game/03_chapter_01.rpy	2207	"[what]"
ch1_common_end_af597897	dorian	Please, please let them be safe. Let Elara and the kids be safe.	game/03_chapter_01.rpy	2209	dorian "[what]"
ch1_common_end_e147f3cd		As I sprint, my gaze locks onto a building half-consumed by flames. The roof is sagging, embers raining down like hellfire. Faint cries reach my ears through the roaring inferno.	game/03_chapter_01.rpy	2211	"[what]"
ch1_common_end_77695f1b	man_3	Help! Someone, help us!	game/03_chapter_01.rpy	2213	man_3 "[what]"
ch1_common_end_b8c95e3d	yuxuan	Please, we're trapped! *coughs*	game/03_chapter_01.rpy	2214	yuxuan "[what]"
ch1_common_end_a0f6c2de	woman_3	My baby! My child and I are inside!	game/03_chapter_01.rpy	2215	woman_3 "[what]"
ch1_common_end_539375cc		I skid to a halt. The doorway is blocked by debris, the flames licking hungrily at the edges. I stretch out a hand, summoning my power.	game/03_chapter_01.rpy	2217	"[what]"
ch1_common_end_485e86e5		With a forceful motion, I manipulate the earth, shattering the debris blocking the entrance.	game/03_chapter_01.rpy	2218	"[what]"
ch1_common_end_5d057abf	dorian	Go! Now! Get out of here!	game/03_chapter_01.rpy	2220	dorian "[what]"
ch1_common_end_7e763f35		Coughing and clutching one another, the mother and her child stumble out, tears streaming down their soot-streaked faces. A man runs out, carrying some clothes with him.	game/03_chapter_01.rpy	2222	"[what]"
ch1_common_end_bdeae824	dorian	Are you alright? Run straight and you'll find soldiers who will help you. Now!	game/03_chapter_01.rpy	2224	dorian "[what]"
ch1_common_end_4c0b08a5		The man and woman nod, sobbing their thanks before disappearing into the chaotic streets.	game/03_chapter_01.rpy	2226	"[what]"
ch1_common_end_5a7d9832		A cry pierces the air.	game/03_chapter_01.rpy	2227	"[what]"
ch1_common_end_ba4fb77d	yuxuan	Ahhh! Help! I'm stuck!	game/03_chapter_01.rpy	2229	yuxuan "[what]"
ch1_common_end_0d4853e7		I rush back to the entrance, finding a young man pinned beneath a beam. The flames are already roaring back to life, encroaching dangerously close.	game/03_chapter_01.rpy	2231	"[what]"
ch1_common_end_1faa0ac3	yuxuan	The fire! It's too strong— Prosperity Dragon, I'm going to die here like the others! *weeps*	game/03_chapter_01.rpy	2233	yuxuan "[what]"
ch1_common_end_8fa56a42		I kneel beside him, gripping his trembling shoulder.	game/03_chapter_01.rpy	2235	"[what]"
ch1_common_end_7eaf0f09	dorian	Hey! Hey! Look at me.	game/03_chapter_01.rpy	2237	dorian "[what]"
ch1_common_end_031a5139		His wide, tear-filled eyes meet mine.	game/03_chapter_01.rpy	2239	"[what]"
ch1_common_end_c2282953	dorian	You're not going to die here. What's your name?	game/03_chapter_01.rpy	2241	dorian "[what]"
ch1_common_end_da65958d	yuxuan	Y-Yuxuan. Cheng Yuxuan.	game/03_chapter_01.rpy	2242	yuxuan "[what]"
ch1_common_end_0e518e00	dorian	Alright, Yuxuan. I'm Paladin Dorian. On three, I'm going to lift this beam, and you're going to run. Got it?	game/03_chapter_01.rpy	2243	dorian "[what]"
ch1_common_end_ddb99eae		He nods shakily, his breaths shallow and quick.	game/03_chapter_01.rpy	2245	"[what]"
ch1_common_end_c5b7eea9	dorian	One… Two…	game/03_chapter_01.rpy	2247	dorian "[what]"
ch1_common_end_4bb1395f		I grip the beam, summoning strength into my arms.	game/03_chapter_01.rpy	2249	"[what]"
ch1_common_end_d9dc6a83	dorian	Three! Run!	game/03_chapter_01.rpy	2251	dorian "[what]"
ch1_common_end_5d4834fb		I heave the beam aside, flames licking at my boots as Yuxuan scrambles free.	game/03_chapter_01.rpy	2253	"[what]"
ch1_common_end_1a5c2f27		Yuxuan hesitates for a moment, his gaze fixed on me with an intensity I can't place, then bolts toward safety.	game/03_chapter_01.rpy	2254	"[what]"
ch1_common_end_6c556345		When he reaches a safe distance, he turns back, his voice trembling but filled with emotion.	game/03_chapter_01.rpy	2255	"[what]"
ch1_common_end_c0132787	yuxuan	You… You saved me. I…	game/03_chapter_01.rpy	2257	yuxuan "[what]"
ch1_common_end_5f8f3146	yuxuan	P-Paladin D-Dorian, right?	game/03_chapter_01.rpy	2258	yuxuan "[what]"
ch1_common_end_c861eb67	dorian	Don't mention it, Yuxuan. I want you to run. Head straight and you'll find soldiers who will help you. Hurry!	game/03_chapter_01.rpy	2259	dorian "[what]"
ch1_common_end_e7977f67	yuxuan	T-Thank you for saving me…	game/03_chapter_01.rpy	2260	yuxuan "[what]"
ch1_common_end_daff8901		I give him a quick nod, urgency pulling me back to my original mission. Elara, the kids... hold on.	game/03_chapter_01.rpy	2262	"[what]"
ch1_common_end_26ed7080		As I sprint away, I feel Yuxuan's gaze lingering.	game/03_chapter_01.rpy	2263	"[what]"
ch1_common_end_9cefc71e		Soon, the inn comes into view, but my heart plummets as I see the hellscape before me.	game/03_chapter_01.rpy	2271	"[what]"
ch1_common_end_416470ff		The building where my family rested is now submerged in molten lava, its structure reduced to ash and smoldering debris.	game/03_chapter_01.rpy	2272	"[what]"
ch1_common_end_9af958fa		No…	game/03_chapter_01.rpy	2274	"[what]"
ch1_common_end_9af958fa_1		No…	game/03_chapter_01.rpy	2275	"[what]"
ch1_common_end_5b173c3f		Standing in the center of the destruction is a massive figure, nearly twice the height of a man. Its body is grotesque — hulking and sinewy, its skin a mottled mix of black and crimson, with molten veins pulsing across its form.	game/03_chapter_01.rpy	2277	"[what]"
ch1_common_end_85e7cbc9		Its claws drip with blood, and its eyes glow like twin embers. Horns twist from its head, curling like a jagged crown, and its gaping maw splits into a sinister grin.	game/03_chapter_01.rpy	2278	"[what]"
ch1_common_end_2160655d		This is no ordinary yaoguai. This is a Yaoguai King — a lord of their kind, radiating a dark, oppressive aura that makes the air feel heavy.	game/03_chapter_01.rpy	2279	"[what]"
ch1_common_end_acbfbe69		In its clawed hand, it holds something small and pale.	game/03_chapter_01.rpy	2280	"[what]"
ch1_common_end_7da48d41		My stomach drops as I realize what it is.	game/03_chapter_01.rpy	2284	"[what]"
ch1_common_end_cdc63b3e	dorian	ELARA! ELARA NO!	game/03_chapter_01.rpy	2292	dorian "[what]"
ch1_common_end_a2fe89ba		The yaoguai king throws its head back and laughs, a deep, guttural sound that shakes the ground.	game/03_chapter_01.rpy	2294	"[what]"
ch1_common_end_25b9727a	yk	Such fragile creatures… humans. So soft. So full of fear.	game/03_chapter_01.rpy	2296	yk "[what]"
ch1_common_end_3b7c7c27	yk	I've searched through fire and blood for you, Dragonkin. At last, I've found you.	game/03_chapter_01.rpy	2297	yk "[what]"
ch1_common_end_898ae987		It raises Elara's severed head higher, as if to taunt me.	game/03_chapter_01.rpy	2299	"[what]"
ch1_common_end_d31db27e	yk	You're looking for this, aren't you?	game/03_chapter_01.rpy	2301	yk "[what]"
ch1_common_end_428babe5	dorian	No… No…	game/03_chapter_01.rpy	2302	dorian "[what]"
ch1_common_end_157d5267	yk	She begged for you. Cried your name with her last breath. Where were you, Paladin?	game/03_chapter_01.rpy	2303	yk "[what]"
ch1_common_end_b1d13fa3	dorian	YOU MONSTER! WHAT HAVE YOU DONE TO HER? TO MY KIDS?	game/03_chapter_01.rpy	2304	dorian "[what]"
ch1_common_end_980edd50		He opens his other clawed hand — bloodied objects slip through his fingers. I recognize them.	game/03_chapter_01.rpy	2306	"[what]"
ch1_common_end_76458a23		Sarah's drawing book. Daniel's sash.	game/03_chapter_01.rpy	2307	"[what]"
ch1_common_end_3aed5d03	yk	The little ones screamed louder than she did.	game/03_chapter_01.rpy	2309	yk "[what]"
ch1_common_end_7b31b38f	yk	I feasted on their fear. On their hope. Hope in their tiny voices. Such belief that you would come.	game/03_chapter_01.rpy	2310	yk "[what]"
ch1_common_end_9cbb1f39	yk	When they broke down and cried — I saved the last scream for you.	game/03_chapter_01.rpy	2311	yk "[what]"
ch1_common_end_47533360	dorian	Emily… Daniel… Sarah… Lucas…	game/03_chapter_01.rpy	2313	dorian "[what]"
ch1_common_end_af96d1ef	yk	You should have heard Emily. Her voice cracked when she cried for you… Oh, and Lucas…	game/03_chapter_01.rpy	2315	yk "[what]"
ch1_common_end_545a2627		The words barely register. My world is spinning, collapsing in on itself. My knees hit the ground as a scream tears from my throat.	game/03_chapter_01.rpy	2317	"[what]"
ch1_common_end_dbf8094b	dorian	I'LL KILL YOU! I'LL KILL YOU! I SWEAR BY THE TETRAD'S NAME, I'LL RIP YOU APART!	game/03_chapter_01.rpy	2319	dorian "[what]"
ch1_common_end_9c8a53e3		I try to rush forward, to throw myself at the yaoguai king, but strong hands grab my shoulders.	game/03_chapter_01.rpy	2322	"[what]"
ch1_common_end_3027ad8c	gao	Paladin, no! You can't! We have to go, now!	game/03_chapter_01.rpy	2324	gao "[what]"
ch1_common_end_10543a3a	jiang	Paladin, please! He's just baiting you!	game/03_chapter_01.rpy	2325	jiang "[what]"
ch1_common_end_24090c34		I thrash against them, roaring, but more soldiers appear, holding me back. I can feel flames coming out of my eyes.	game/03_chapter_01.rpy	2327	"[what]"
ch1_common_end_8a773956	dorian	LET ME GO! I'LL KILL HIM! LET ME GO!	game/03_chapter_01.rpy	2329	dorian "[what]"
ch1_common_end_bf368c6c	yk	YES! YES! HAHAHA! That's it! Cry! Rage! Let your soul split open!	game/03_chapter_01.rpy	2331	yk "[what]"
ch1_common_end_b5d8d0a4	yk	Burn for me! Show me what grief can do to a god-touched soul!	game/03_chapter_01.rpy	2332	yk "[what]"
ch1_common_end_2db613bf	jiang	Gao! Do something!	game/03_chapter_01.rpy	2334	jiang "[what]"
ch1_common_end_06736a41	gao	Ok! Ok!	game/03_chapter_01.rpy	2335	gao "[what]"
ch1_common_end_9a5e9a9a	gao	I'm sorry, Paladin. This is for your own good.	game/03_chapter_01.rpy	2336	gao "[what]"
